pair_name,control_kind,graft_mode,prompt_family,n,prompt_count,donor_identity_fraction_mean,donor_identity_fraction_ci95_low,donor_identity_fraction_ci95_high,js_to_host_mean,js_to_host_ci95_low,js_to_host_ci95_high,js_to_donor_mean,js_to_donor_ci95_low,js_to_donor_ci95_high,text_donor_identity_fraction_mean,text_donor_identity_fraction_ci95_low,text_donor_identity_fraction_ci95_high,semantic_donor_identity_fraction_mean,semantic_donor_identity_fraction_ci95_low,semantic_donor_identity_fraction_ci95_high,recovery_fraction_mean,recovery_fraction_ci95_low,recovery_fraction_ci95_high,persistence_mean,persistence_ci95_low,persistence_ci95_high,cad_mean,cad_ci95_low,cad_ci95_high,next_token_kl_mean,next_token_kl_ci95_low,next_token_kl_ci95_high,activation_norm_deviation_mean,activation_norm_deviation_ci95_low,activation_norm_deviation_ci95_high,verbal_donor_claim_mean,verbal_donor_claim_ci95_low,verbal_donor_claim_ci95_high
later_host_young_donor,adjacent,suffix,advice,50,1,0.3005792149470763,0.21658231245912749,0.387590467107794,0.0039093960556783715,0.0027037368807868913,0.00522519824574556,0.005649618883617222,0.005202066728961654,0.006122969489078969,0.012711699343812312,0.0,0.03177924835953078,0.017689968349411035,0.0,0.04422492087352758,0.027615384202986138,0.011430999922329125,0.046562143182643054,0.9723846157970137,0.9534378568173569,0.9885690000776709,244.8898594045639,161.11644707810876,329.35725021600723,0.015809562200447543,0.0109163695203315,0.021086383040295913,26.025921370983124,19.7224981854558,32.50607365399599,1.0,1.0,1.0
later_host_young_donor,adjacent,suffix,continuation,50,1,0.29336887496650516,0.22588435611202268,0.3648820280320256,0.003901535679178778,0.002711875528417295,0.00524361535715434,0.005267462967894971,0.004944382857996971,0.005630341084790416,0.3346823659188118,0.27890197159900976,0.39046276023861376,0.46846590828232365,0.3903882569019364,0.546543559662711,0.0,0.0,0.0,1.0,1.0,1.0,255.7416376721859,165.14438601690532,349.31595047441124,0.016451372697483747,0.011333120669034543,0.022236407110933214,26.110744884312155,18.8346128346473,33.41904482812434,1.0,1.0,1.0
later_host_young_donor,adjacent,suffix,explanation,50,1,0.2896455104512816,0.2088046305660651,0.37602543248562703,0.003675045271666022,0.0025653613524555113,0.004887173857063317,0.006770522212609649,0.006109352556406521,0.0074169066043104975,0.0,0.0,0.0,-4.259550705308592e-16,-4.259550705308592e-16,-4.259550705308592e-16,0.0,0.0,0.0,1.0,1.0,1.0,273.94993928909304,175.34856744158267,376.5859768853187,0.014500900531420485,0.010133836697626976,0.019267302000211203,29.10912584781647,21.34368075090647,37.07189204806089,1.0,1.0,1.0
later_host_young_donor,adjacent,suffix,judgment,200,4,0.3424225143561936,0.2827084069555421,0.3987207440031759,0.009841945870903146,0.00772704347277795,0.011938700932665598,0.01621794586186297,0.014389332633436424,0.018006477242684924,0.3004850390655201,0.2591782807837384,0.3411309793268807,0.2777308287493816,0.23651400625653352,0.3168777949979101,0.0,0.0,0.0,1.0,1.0,1.0,276.1464880615473,231.70830646239222,327.13339418262245,0.04652511586478795,0.03557702599690674,0.05744110840562644,30.73086170837283,27.17241563033685,34.357788114123046,0.995,0.985,1.0
later_host_young_donor,adjacent,suffix,style_opening,50,1,0.25361770468084177,0.181838624985962,0.3302046383789069,0.0032652692262490745,0.002189344207185059,0.004418046961574873,0.006087960903532803,0.005722561094094999,0.006427405153168365,0.18212567741116026,0.13824173617212498,0.24324478392667714,0.08559240441682008,0.05273546274803904,0.13062087342372133,0.005880798803416805,0.0014701997008542012,0.01176159760683361,0.9941192011965831,0.9882384023931664,0.9985298002991457,280.2454039013386,179.2105425992012,384.8390672869086,0.01258715518633835,0.00844491326759453,0.017005508444439328,30.410713582634926,22.76320370835066,38.46398109097779,1.0,1.0,1.0
later_host_young_donor,name_only,none,advice,2,1,0.4255932683033643,0.4255932683033643,0.4255932683033643,0.22122883796691895,0.22122883796691895,0.22122883796691895,0.298583984375,0.298583984375,0.298583984375,0.48132008047307057,0.48132008047307057,0.48132008047307057,0.4880295642416198,0.4880295642416198,0.4880295642416198,,,,,,,,,,,,,,,,1.0,1.0,1.0
later_host_young_donor,name_only,none,continuation,2,1,0.3672201069460581,0.3672201069460581,0.3672201069460581,0.09829432517290115,0.09829432517290115,0.09829432517290115,0.16937708854675293,0.16937708854675293,0.16937708854675293,0.4491705056721679,0.4491705056721679,0.4491705056721679,0.5436486558583908,0.5436486558583908,0.5436486558583908,,,,,,,,,,,,,,,,1.0,1.0,1.0
later_host_young_donor,name_only,none,explanation,2,1,0.5221009358540275,0.5221009358540275,0.5221009358540275,0.11663800477981567,0.11663800477981567,0.11663800477981567,0.10676325112581253,0.10676325112581253,0.10676325112581253,0.4997381699047917,0.4997381699047917,0.4997381699047917,0.5116649397160354,0.5116649397160354,0.5116649397160354,,,,,,,,,,,,,,,,1.0,1.0,1.0
later_host_young_donor,name_only,none,judgment,8,4,0.460159215722201,0.4195793213838924,0.5007391100605094,0.16841247491538525,0.12177125364542007,0.21976396769750864,0.19419560953974724,0.15140506206080317,0.24175266548991203,0.4754124753609617,0.41648095093291626,0.5220232453480023,0.3722099219850352,0.30336611210924475,0.4341003755534132,,,,,,,,,,,,,,,,1.0,1.0,1.0
later_host_young_donor,name_only,none,style_opening,2,1,0.3410737549500211,0.3410737549500211,0.3410737549500211,0.09287034720182419,0.09287034720182419,0.09287034720182419,0.17941781878471375,0.17941781878471375,0.17941781878471375,0.3820034763629537,0.3820034763629537,0.3820034763629537,0.11255237283986123,0.11255237283986123,0.11255237283986123,,,,,,,,,,,,,,,,1.0,1.0,1.0
later_host_young_donor,primary,prefix,advice,50,1,0.202715565310356,0.1340714493808023,0.2734761584288544,0.021769666760228575,0.012464687136627618,0.031827297444506256,0.0404643639922142,0.03856995849497616,0.04247470709495246,0.23269775505154647,0.17641787090493927,0.2886894365327254,0.2742743130456813,0.21051227169764158,0.33685383325473955,0.24735713508233698,0.17006037208570882,0.32297373860617296,0.752642864917663,0.677026261393827,0.829939627914291,1770.1414272117615,1193.0812237215043,2369.9153775820732,0.09433006976265461,0.053190363121510015,0.1386945036085672,99.39951293502935,63.514225133246505,136.14414826167072,1.0,1.0,1.0
later_host_young_donor,primary,prefix,continuation,50,1,0.1468689207943491,0.11003577056914515,0.18507547326329776,0.011323732380988076,0.007545353805689956,0.015325910381317955,0.04658809561282396,0.04279652767069638,0.050532513541169465,0.37876988418921015,0.33404784294649487,0.4185491614767335,0.40823069067641277,0.35830786830168615,0.45379388216646815,0.2351199836748481,0.16230098342588792,0.3053520619423397,0.7648800163251519,0.6946479380576605,0.8376990165741122,1749.1315003824234,1187.5141048213243,2318.999885584712,0.04932916230522096,0.03199071354407352,0.06719699756253976,95.48883537145332,61.44118948253291,130.51635498938708,1.0,1.0,1.0
later_host_young_donor,primary,prefix,explanation,50,1,0.22366483928456046,0.16482219248748273,0.2842766565400271,0.014643067855213304,0.010204697166220286,0.01948365735536936,0.03621987298130989,0.034507092014886435,0.03780706201121211,0.26061913611558013,0.19042445933540345,0.3306740612501867,0.21691605578468678,0.15592099965344355,0.2731196925636521,0.21592984925115638,0.14009705898238117,0.29426879045096727,0.7840701507488437,0.7057312095490326,0.8599029410176188,1797.9128997039795,1218.206004155159,2403.5702333230975,0.0719036025868263,0.048651920920718114,0.09750831818443839,99.89668838229031,63.36898573476076,137.66968025221675,1.0,1.0,1.0
later_host_young_donor,primary,prefix,judgment,200,4,0.2875464398396015,0.25171192829424544,0.3257220005945477,0.024004165280639426,0.01982197715225266,0.028168291094723824,0.05245358488988131,0.048536325840046635,0.05700618366932031,0.3911526454424618,0.3562451237063066,0.425547807550398,0.314320316406152,0.28779592931572295,0.338195002865323,0.20446309034279403,0.16404434759565326,0.2454222489485296,0.795536909657206,0.7545777510514704,0.8359556524043467,1704.4011930769682,1412.935463490352,1995.8930397067963,0.11969966596341691,0.09672495153837372,0.1433743605728232,93.74469143522438,75.56695315284189,112.36495715449179,0.97,0.945,0.99
later_host_young_donor,primary,prefix,style_opening,50,1,0.20332291462831126,0.14536006445352476,0.26152662799297216,0.015043079656607006,0.009538045667421103,0.02082299843795772,0.041451241225004196,0.03843621667474509,0.04420519450120628,0.08208728491818398,0.0672562868925561,0.09640319797669153,0.09384397409606611,0.07367039780068817,0.1141274632674168,0.22127197093394554,0.14506445673314916,0.297392288946802,0.7787280290660545,0.702607711053198,0.8549355432668507,1754.5989502239227,1156.7854352214338,2366.9303675525184,0.05857624588999897,0.036972393119125625,0.08088545796007383,101.6141217709519,65.06880183576374,139.39254617856207,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,advice,50,1,0.16680572173004815,0.10493749639884131,0.23125092715633183,0.013226384524896275,0.006892518617110909,0.021159411170650854,0.03677755653858185,0.034666679959744214,0.03885692915134132,0.09676740561148042,0.051501737385236876,0.14693131110222943,0.11629266202736792,0.06520692565279515,0.17285186290995244,0.1713627476941248,0.11280131421820579,0.2380528193494325,0.828637252305875,0.7619471806505675,0.8871986857817943,656.5267508113384,386.532770134449,930.1878045066296,0.05664418734959327,0.029177191960479833,0.09106623257618048,0.10492241554893553,0.06189772209408693,0.15292539795348417,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,continuation,50,1,0.09764756821180534,0.06447054583741947,0.13201687117987654,0.006960108203929849,0.004039853814712843,0.01022761868406087,0.042916736491024496,0.040018095972947774,0.04612833133619279,0.33628428213105255,0.28290406442983884,0.38282229438613374,0.3694560173836987,0.3121362719364983,0.41826324793073383,0.1486901119810689,0.09502428992049394,0.2082881439630137,0.8513098880189313,0.7917118560369862,0.9049757100795061,662.3558452880383,402.00422839334607,928.466248642534,0.029966312126489356,0.01703218541920069,0.04512182896837476,0.1811056778766215,0.11521388988150284,0.25244003377156327,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,explanation,50,1,0.16445256911255698,0.11283478005977034,0.22105089415807688,0.00918126290634973,0.005733771323761175,0.012999726389960413,0.03427521139383316,0.03270735860802233,0.03570882598031312,0.040095185333102676,0.010010975861987419,0.08045645697734366,0.02978954755944024,0.006939871255942549,0.06037852784877727,0.13780077398449456,0.07954933182053632,0.20438971090706762,0.8621992260155055,0.7956102890929323,0.9204506681794637,671.0176082134246,402.14639326548576,943.9249004194734,0.04359991249279119,0.026142876848287415,0.0631725336128875,0.30452743601053955,0.2285322388773784,0.37635506740771235,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,judgment,200,4,0.19180528660369844,0.1543023412170816,0.22699974938445186,0.014383595831022831,0.011043751713224083,0.017599902169359666,0.053572573312558235,0.0500499297878705,0.057308598147938025,0.2562366353112342,0.2245923710642768,0.28676551632655484,0.21501723857738825,0.18796534786746363,0.24099457416657535,0.1313632254443398,0.10087613690562301,0.16277438171730654,0.8686367745556602,0.8372256182826935,0.8991238630943769,644.5639396727086,519.3187408976331,780.75977711533,0.07022989027143922,0.05217826120126119,0.08777514362437432,0.10788654747884721,0.08170128594897687,0.13522601880086582,1.0,1.0,1.0
later_host_young_donor,primary,single_layer,style_opening,50,1,0.13172737630558712,0.08430413515385315,0.1846298679778003,0.00838601415453013,0.004473367070346285,0.012898864144262912,0.03869625926017761,0.0368157841777429,0.04073306636884809,0.043046008530690835,0.031672490578298795,0.05454909436574683,0.041932295372635806,0.02853321454107794,0.05551261020103826,0.1436049354758891,0.08542151719533514,0.2076135442371881,0.856395064524111,0.792386455762812,0.9145784828046648,631.084798386097,373.2626722130775,909.1467618985176,0.032423019188572655,0.017060936059322556,0.05041251725594337,0.17789325760677457,0.1160040829796344,0.23801310195680708,1.0,1.0,1.0
later_host_young_donor,primary,suffix,advice,50,1,0.20309514429610975,0.14561907155716713,0.2644867639254205,0.05639408388116863,0.03816011054476985,0.07620228073228645,0.0886704533547163,0.07118333539552986,0.10939170676842332,0.0005834563949221728,0.0,0.0017503691847665184,0.0019714418651209744,0.0,0.005914325595362924,0.3573702300100648,0.28281655061643046,0.4331581813810899,0.6426297699899353,0.5668418186189101,0.7171834493835697,1301.5408838224412,824.2428671674729,1790.4794405013322,0.3693932694080286,0.2426766404583468,0.5156981754827138,139.80105479001998,105.836249094069,174.94945020896196,1.0,1.0,1.0
later_host_young_donor,primary,suffix,continuation,50,1,0.16420042547077682,0.12067358375254238,0.20893775679734392,0.0396609935129527,0.02760667361821834,0.05298169828192476,0.08883470237255096,0.07310686405189334,0.10574070164561271,0.41250547138178334,0.38127566934210727,0.4383199348401003,0.44325805461387346,0.4125259701882801,0.4708890435291932,0.3071756230962517,0.2381429510815759,0.37913562729249084,0.6928243769037485,0.6208643727075092,0.7618570489184241,1249.081226733923,794.475140442431,1714.9456843098403,0.2738450708799064,0.1829858933512005,0.37793810177472187,132.5532521227002,100.00146157888322,166.01986474637684,1.0,1.0,1.0
later_host_young_donor,primary,suffix,explanation,50,1,0.1893595713117845,0.13758242501220383,0.24187340630845983,0.036039932244457305,0.02489619574147218,0.0483499778960977,0.06771864905953408,0.05725619350560009,0.0796216561254114,0.060121383026909996,0.02002745213056099,0.11021495470807435,0.05505712687028289,0.015233117535664576,0.09947781020753305,0.31203230582712793,0.23567065315874752,0.3933641748710083,0.6879676941728721,0.6066358251289917,0.7643293468412524,1296.7666677665711,815.0241650019884,1792.7304451036453,0.27189273820607923,0.18227133235969814,0.37128488116498914,138.2172392845154,103.51129408431053,174.38078780394792,1.0,1.0,1.0
later_host_young_donor,primary,suffix,judgment,200,4,0.24089123814870747,0.20168683119004138,0.2762503869042346,0.047187457654436,0.03814729344927036,0.055972961849887724,0.07689927538856864,0.07185497633181513,0.08202714448561892,0.33118404310557326,0.29287390033229327,0.3657892335062007,0.2615354496058773,0.23187587113923275,0.2876080186967841,0.2813315873344419,0.2398668845107599,0.32100388288603754,0.7186684126655581,0.6789961171139625,0.76013311548924,1232.4417202097177,1017.0018547417968,1479.0231269828676,0.3267714685556712,0.2578052923929499,0.39716278125454846,132.29708402201533,115.71597958174348,148.6471469242461,0.99,0.975,1.0
