pair_name,control_kind,graft_mode,token_position_label,n,prompt_count,donor_identity_fraction_mean,donor_identity_fraction_ci95_low,donor_identity_fraction_ci95_high,js_to_host_mean,js_to_host_ci95_low,js_to_host_ci95_high,js_to_donor_mean,js_to_donor_ci95_low,js_to_donor_ci95_high,text_donor_identity_fraction_mean,text_donor_identity_fraction_ci95_low,text_donor_identity_fraction_ci95_high,semantic_donor_identity_fraction_mean,semantic_donor_identity_fraction_ci95_low,semantic_donor_identity_fraction_ci95_high,recovery_fraction_mean,recovery_fraction_ci95_low,recovery_fraction_ci95_high,persistence_mean,persistence_ci95_low,persistence_ci95_high,cad_mean,cad_ci95_low,cad_ci95_high,next_token_kl_mean,next_token_kl_ci95_low,next_token_kl_ci95_high,activation_norm_deviation_mean,activation_norm_deviation_ci95_low,activation_norm_deviation_ci95_high,verbal_donor_claim_mean,verbal_donor_claim_ci95_low,verbal_donor_claim_ci95_high
later_host_young_donor,very_early,suffix,first_prompt_token,200,8,0.28414995309161567,0.25353653562400275,0.3143740735217797,0.11694240111486578,0.09893999815777897,0.1345059574850538,0.1606422919407487,0.14826792078604922,0.17301727042812853,0.35421008538748994,0.32310203144042493,0.37971821812236417,0.37774933618522966,0.35120912770157914,0.40367075889802373,0.7060468914557518,0.6545529802966856,0.7508140478282505,0.2939531085442482,0.24918595217174938,0.3454470197033143,6329.313033922911,5538.339922901414,7097.453177981488,0.6678828138775134,0.5566225652948524,0.7750104224266834,474.8538905257732,437.63886544995756,507.82433815701864,0.95,0.92,0.975
later_host_young_donor,very_early,suffix,last_prompt_token,200,8,0.4599931034670004,0.42660085287561955,0.4899377553954853,0.17812446450181596,0.15954215051010034,0.1972055076928045,0.15536657163873316,0.1420067573725246,0.16943029823014513,0.3207880019633497,0.2871637950272464,0.3531027580919945,0.32303571549471455,0.29355610268134097,0.350994769137518,0.13699080097787847,0.0982216868967412,0.17503314932412284,0.8630091990221216,0.8249668506758772,0.9017783131032587,556.3706173866988,441.1214672610313,677.304326215744,0.9492724672199984,0.8408766493424918,1.0627350804411326,92.31172617316246,75.84712676708399,109.38902568095922,0.955,0.925,0.98
young_host_later_donor,adjacent,prefix,first_prompt_token,200,8,0.041424762448254396,0.03522635060662548,0.04845273052058214,0.0006707761268040712,0.0005718867859870613,0.0007706895581520001,0.01829578206408769,0.017401625597150996,0.019168849442503414,0.08888236930693147,0.05625190178831813,0.1250266108527257,0.07044469934598777,0.04507515363556593,0.09614893971453796,0.21568981994569916,0.19382154521305017,0.24114592709070232,0.7843101800543009,0.7588540729092976,0.8061784547869499,484.8556690943241,436.56989196643235,530.3545669391751,0.0026864663710489366,0.0022884393105777577,0.003085523482691144,25.556427668109535,22.840962261021602,28.09465074767312,0.125,0.08,0.17
young_host_later_donor,adjacent,prefix,last_prompt_token,200,8,0.3040652705943716,0.2616321237659795,0.34527928230479044,0.005456100078568511,0.004584204930765495,0.0063549051900986765,0.012217122985748573,0.011222605833492707,0.013320182818453758,0.14512729169803718,0.10725838869841788,0.18459149122820798,0.13617569546546252,0.10304917305329912,0.1710052546940452,0.32059680724860506,0.3057671317946324,0.3356414027079174,0.679403192751395,0.6643585972920825,0.6942328682053677,118.25212224423885,106.10809125351906,129.70024343971906,0.023093618480813802,0.01930072372545095,0.027131558723409853,6.796107799764723,5.958910776388947,7.6184366127196705,0.16,0.11,0.21
young_host_later_donor,adjacent,single_layer,first_prompt_token,200,8,0.005652128947949495,0.0038269361880080275,0.008110611344814474,8.387853158694724e-05,5.903471623226153e-05,0.00011529945373271744,0.017426023236475886,0.016532351524336263,0.01830550557083916,0.05538664305357962,0.029224834628996776,0.08485750898615342,0.04222649511804739,0.02433679169435156,0.06166815925856273,0.17702689420651418,0.15504712760933034,0.20229619476410804,0.8229731057934857,0.7977038052358919,0.8449528723906696,171.443463165164,149.92660793814065,193.81984843589365,0.00033486700772073164,0.00023615698077031767,0.00045962290722701484,0.22157646007835866,0.18256592293176802,0.2655310141572263,0.125,0.08,0.17
young_host_later_donor,adjacent,single_layer,last_prompt_token,200,8,0.18683378221035035,0.1542649275677598,0.2226937286731418,0.0030118970109521115,0.0023773301667591082,0.0036970600988767755,0.013071957835927605,0.012119483867951204,0.014076929265138462,0.06193800985386441,0.040323236324441486,0.08836612512344857,0.07657353112914562,0.05300964728410804,0.10464944231627421,0.3223481993744312,0.3071075591729995,0.3373484967603365,0.6776518006255688,0.6626515032396635,0.6928924408270005,43.49178863547743,38.67852783976309,48.34178226608969,0.012618394214657656,0.009896319119809392,0.015542832791426747,0.05062273470684886,0.04710150163713842,0.0542758809303632,0.125,0.08,0.17
young_host_later_donor,adjacent,suffix,first_prompt_token,200,8,0.009881822971485675,0.007279649302620703,0.012755329804161933,0.00015386730906641333,0.00011342140450224746,0.00020007501348007393,0.017573366076685488,0.016658800564706325,0.018472216630587353,0.07016203695415191,0.03836209901362345,0.10401124876458487,0.05859543841541193,0.03739627384475168,0.08107752815109617,0.2584031116104152,0.2364507683061786,0.2814305765152738,0.7415968883895849,0.7185694234847262,0.7635492316938214,311.7314831439406,273.6589058714882,349.2016283476967,0.0006179052200718615,0.0004537744240489587,0.0008065761412755705,30.984377987608312,28.587256559694186,33.15618964723311,0.135,0.085,0.18
young_host_later_donor,adjacent,suffix,last_prompt_token,200,8,0.5756906000824561,0.5316525500790403,0.6135875077705862,0.011653913825699079,0.010533272661746224,0.012663466543426894,0.0073983973555732515,0.006645487357891397,0.008157132455264218,0.07485583704672974,0.04484013795470035,0.10432348004363383,0.07339026311330901,0.04844236529830443,0.09926690876658634,0.24867555920158366,0.2314247903975469,0.26580623326915065,0.7513244407984163,0.7341937667308496,0.7685752096024531,97.86349255032837,87.0076998795271,108.05338557756599,0.04778162992584612,0.04316075572367942,0.05192772270510352,15.073309514373541,13.837664743036033,16.141638404324652,0.125,0.08,0.17
young_host_later_donor,name_only,none,first_prompt_token,8,8,0.5630707554085889,0.5005347950721171,0.6281140298010394,0.13638191390782595,0.09685370200313628,0.18153011864051222,0.10903582908213139,0.07123939087614417,0.15526054319925606,0.5216814128509077,0.48759143399046945,0.562300508218826,0.6018118400777044,0.5357793096981037,0.6825435792541172,,,,,,,,,,,,,,,,0.125,0.0,0.375
young_host_later_donor,name_only,none,last_prompt_token,8,8,0.5630707554085889,0.5005347950721171,0.6281140298010394,0.13638191390782595,0.09685370200313628,0.18153011864051222,0.10903582908213139,0.07123939087614417,0.15526054319925606,0.5216814128509077,0.48759143399046945,0.562300508218826,0.6018118400777044,0.5357793096981037,0.6825435792541172,,,,,,,,,,,,,,,,0.125,0.0,0.375
young_host_later_donor,primary,prefix,first_prompt_token,200,8,0.05473535511621396,0.04612134901935538,0.063544303181596,0.004317798203497318,0.003496248960159946,0.00516816978808123,0.05772894948720932,0.05363218544330448,0.0619561989470385,0.2582178280126037,0.21333294756752327,0.3011612237444979,0.2275794739925921,0.18765328929683608,0.2619952659242366,0.5911814256287674,0.5505595830393861,0.6286554457372079,0.4088185743712326,0.3713445542627921,0.4494404169606138,3033.684238353968,2695.665078359842,3353.7832686672805,0.017183753153619818,0.013921285917599563,0.020517844172711363,176.08326313413679,154.49745871110773,195.7004381000751,0.135,0.09,0.185
young_host_later_donor,primary,prefix,last_prompt_token,200,8,0.33194660991190317,0.2990321563300342,0.3648137463217514,0.04596885425545736,0.03943684107334664,0.05248044391919129,0.07006290494464337,0.06156812126585282,0.07924750719708391,0.2542010764582965,0.2155395105897199,0.2911442124553871,0.23671035996585985,0.20044308281920784,0.272958261178498,0.3356027503921269,0.31961324002443386,0.3503503158300062,0.664397249607873,0.6496496841699938,0.6803867599755662,354.85242803037164,321.8826526134163,386.1222490295619,0.2194099796414571,0.18576651245380565,0.25451821423031246,21.798992074187844,18.389797033383743,25.272384469407726,0.125,0.08,0.17
